"","status","geometry","type","source","sYear","Financiado","Fase","Quantidade de UH","Tipo de UH"," Programa"," Valor Estadual"," Valor Total"," Logradouro"," Número do Logradouro"," Bairro"," CEP"," Município"," Código do Município"," Região"," Longitude","Latitude","id"
"2877","Funciona","POINT (-49.94039 -22.210219)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 25766,40"," 108734,31"," AV SENADOR SALGADO FILHO"," 1050"," JOCKEY CLUBE"," 11360200"," SÃO VICENTE"," 3551009"," RMBS"," -49.94039"," -22.210219",2877
"2878","Funciona","POINT (-50.436443 -21.165873)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 3100"," 115000"," ORLANDO ANTONIO GRASSI"," 92"," JD OLIVEIRAS"," 16052522"," ARAÇATUBA"," 3502804"," ESP"," -50.436443"," -21.165873",2878
"2879","Funciona","POINT (-47.127183 -23.029937)","Atendimento Individual","Casa Paulista","2014"," CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS"," Entregue"," 1"," "," SPE"," 30568,71"," 115471,90"," RUA "," 6"," RIBEIRAO"," 13060340"," CAMPINAS"," 3509502"," RMC"," -47.127183"," -23.029937",2879
"2880","Funciona","POINT (-46.668154 -24.117964)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 3100"," 160000"," CIDADE DE SAO CARLOS"," 266"," BAL SAT EUGENI"," 11730000"," MONGAGUÁ"," 3531100"," RMBS"," -46.668154"," -24.117964",2880
"2881","Funciona","POINT (-46.435954 -24.009596)","Atendimento Individual","Casa Paulista","2014"," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 3100"," 140000"," AV PRESIDENTE KENNEDY"," 2782"," GUILHERMINA"," 11702200"," PRAIA GRANDE"," 3541000"," RMBS"," -46.435954"," -24.009596",2881
"2882","Funciona","POINT (-46.327017 -23.585614)","Atendimento Individual","Casa Paulista","2014"," INST.ASSIST.MEDICA SERV.PUBLICO-IAMSPE"," Entregue"," 1"," "," SPE"," 15494,41"," 150000"," FAZENDA AYA"," 3085"," GUAIO"," 8650245"," SUZANO"," 3552502"," RMSP"," -46.327017"," -23.585614",2882
"2883","Funciona","POINT (-46.356802 -23.53978)","Atendimento Individual","Casa Paulista","2014"," SAUDE"," Entregue"," 1"," "," SPE"," 34500"," 150000"," CARLOS DE CAMPOS"," 0"," VILA CORREA"," 8502320"," FERRAZ DE VASCONCELOS"," 3515707"," RMSP"," -46.356802"," -23.53978",2883
"2884","Funciona","POINT (-50.348373 -21.287197)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 110000"," SÃO SALVADOR"," 89"," VILA GIAMPIETRO"," 16200780"," BIRIGUI"," 3506508"," ESP"," -50.348373"," -21.287197",2884
"2885","Funciona","POINT (-47.472769 -23.471496)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 10385,21"," 143500"," MINISTRO SALGADO FILHO"," 808"," VILA FIORI"," 18075605"," SOROCABA"," 3552205"," RMS"," -47.472769"," -23.471496",2885
"2886","Funciona","POINT (-47.763138 -21.215934)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 128000"," PROF EDUL RANGEL RABELLO"," 1300"," J ROB BENEDETT"," 14098331"," RIBEIRÃO PRETO"," 3543402"," ESP"," -47.763138"," -21.215934",2886
"2887","Funciona","POINT (-50.264344 -20.283909)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 9024,34"," 105000"," REINALDO MARTIN,"," 253"," RESIDENCIAL LIANA"," 15600000"," FERNANDÓPOLIS"," 3515509"," ESP"," -50.264344"," -20.283909",2887
"2888","Funciona","POINT (-46.697686 -23.316771)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 11221,08"," 140000"," DA ENCOSTA"," 60"," CH. SAO JOSE"," 7863270"," FRANCO DA ROCHA"," 3516408"," RMSP"," -46.697686"," -23.316771",2888
"2889","Funciona","POINT (-47.614333 -22.750247)","Atendimento Individual","Casa Paulista","2014"," SAUDE"," Entregue"," 1"," "," SPE"," 32704,96"," 130000"," POMPEIA"," 1880"," POMPEIA"," 13425620"," PIRACICABA"," 3538709"," AU PIRACICABA"," -47.614333"," -22.750247",2889
"2890","Funciona","POINT (-47.410835 -21.984553)","Atendimento Individual","Casa Paulista","2014"," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 4725,47"," 115000"," RUA MANOEL LEME FRANCO"," 1100"," JARDIM FERRAREZI"," 13636085"," PIRASSUNUNGA"," 3539301"," ESP"," -47.410835"," -21.984553",2890
"2891","Funciona","POINT (-47.37654 -22.197218)","Atendimento Individual","Casa Paulista","2014"," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 3100"," 170000"," R FRANCISCO PICOLLO N§"," 70"," DESM LUIZ DE CARVALHO"," 13611307"," LEME"," 3526704"," ESP"," -47.37654"," -22.197218",2891
"2892","Funciona","POINT (-47.400215 -20.560525)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 24721,19"," 145000"," CABO AGNELO FERREIRA SOARES"," 0"," VILLAGIO MUNDO NOVO"," 14408092"," FRANCA"," 3516200"," ESP"," -47.400215"," -20.560525",2892
"2893","Funciona","POINT (-46.327017 -23.585614)","Atendimento Individual","Casa Paulista","2014"," HOSPITAL DAS CLINICAS FAC.MED. DA USP"," Entregue"," 1"," "," SPE"," 18637,55"," 180000"," FAZENDA AYA"," 3085"," GUAIO"," 8650245"," SUZANO"," 3552502"," RMSP"," -46.327017"," -23.585614",2893
"2894","Funciona","POINT (-50.427015 -22.664823)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 24973,65"," 115000"," JOAO MALDONADO"," 0"," V RIBEIRO"," 19812000"," ASSIS"," 3504008"," ESP"," -50.427015"," -22.664823",2894
"2895","Funciona","POINT (-50.315956 -21.25022)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 110000"," JOSE VERZEGNASSI,"," 582"," RES. PORTAL PEROLA II"," 16201411"," BIRIGUI"," 3506508"," ESP"," -50.315956"," -21.25022",2895
"2896","Funciona","POINT (-47.479356 -23.517345)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 150000"," R RICARDO MARCOS DE MADURE"," 199"," JD REFUGIO"," 18045470"," SOROCABA"," 3552205"," RMS"," -47.479356"," -23.517345",2896
"2897","Funciona","POINT (-46.721218 -23.302286)","Atendimento Individual","Casa Paulista","2014"," SAUDE"," Entregue"," 1"," "," SPE"," 3100"," 180000"," R ANTONIO B DOS STOS SILVA"," 287"," JARDIM LUIZA"," 07865260"," FRANCO DA ROCHA"," 3516408"," RMSP"," -46.721218"," -23.302286",2897
"2898","Funciona","POINT (-49.949625 -22.152165)","Atendimento Individual","Casa Paulista","2014"," CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS"," Entregue"," 1"," "," SPE"," 31962,87"," 100000"," AV SIGISMUNDO N DE OLIVEIRA"," 730"," JD NAZARETH"," 17509080"," MARÍLIA"," 3529005"," ESP"," -49.949625"," -22.152165",2898
"2899","Funciona","POINT (-47.65276 -22.733839)","Atendimento Individual","Casa Paulista","2014"," FUND.CTO.AT.SOCIO-EDUC.ADOL.FUND.CASA-SP"," Entregue"," 1"," "," SPE"," 15471,59"," 139900"," JOSE ANEFALOS"," 0"," STA TEREZINHA"," 13400000"," PIRACICABA"," 3538709"," AU PIRACICABA"," -47.65276"," -22.733839",2899
"2900","Funciona","POINT (-48.429372 -22.919548)","Atendimento Individual","Casa Paulista","2014"," UNIV.EST. JULIO DE MESQUITA FILHO  UNESP"," Entregue"," 1"," "," SPE"," 3100"," 94900"," DAS HORTENCIAS"," 0"," RESID CONVIVIO"," 18605258"," BOTUCATU"," 3507506"," ESP"," -48.429372"," -22.919548",2900
"2901","Funciona","POINT (-47.687814 -22.664615)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 14766,98"," 139900"," R JOSE ANEFALOS"," 0"," STA TEREZINHA"," 13400000"," PIRACICABA"," 3538709"," ESP"," -47.687814"," -22.664615",2901
"2902","Funciona","POINT (-51.40899 -22.097883)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 31022,13"," 114000"," PAULO MARCONDES"," 835"," JD. AMERICA"," 19025000"," PRESIDENTE PRUDENTE"," 3541406"," ESP"," -51.40899"," -22.097883",2902
"2903","Funciona","POINT (-47.788195 -21.212087)","Atendimento Individual","Casa Paulista","2014"," HOSPITAL DAS CLINICAS FAC.MED. RIB.PRETO"," Entregue"," 1"," "," SPE"," 16463,41"," 145000"," GUILHERMINA CUNHA COELHO"," 160"," CITY RIBEIRAO"," 14021520"," RIBEIRÃO PRETO"," 3543402"," ESP"," -47.788195"," -21.212087",2903
"2904","Funciona","POINT (-46.923497 -22.349809)","Atendimento Individual","Casa Paulista","2014"," PLANEJAMENTO E DESENVOLVIMENTO REGIONAL"," Entregue"," 1"," "," SPE"," 34500"," 115000"," GERALDO GARCIA"," 0"," JARDIM SUECIA"," 13848000"," MOGI GUAÇU"," 3530706"," RMC"," -46.923497"," -22.349809",2904
"2905","Funciona","POINT (-49.974935 -22.876536)","Atendimento Individual","Casa Paulista","2014"," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 18637,55"," 90000"," AVENIDA COMERCIAL, N§"," 560"," VILA SALTO GRANDE"," 19920000"," SALTO GRANDE"," 3545407"," ESP"," -49.974935"," -22.876536",2905
"2906","Funciona","POINT (-46.444648 -24.018482)","Atendimento Individual","Casa Paulista","2014"," HOSPITAL DAS CLINICAS FAC.MED. RIB.PRETO"," Entregue"," 1"," "," SPE"," 32229,77"," 120000"," BARTOLOMEU DIAS"," 55"," VILA OCEANICA"," 11713110"," PRAIA GRANDE"," 3541000"," RMBS"," -46.444648"," -24.018482",2906
"2907","Funciona","POINT (-47.769992 -21.181409)","Atendimento Individual","Casa Paulista","2014"," ADMINISTRACAO PENITENCIARIA"," Entregue"," 1"," "," SPE"," 3100"," 145000"," RUA STEFANO BARUFFI"," 1319"," JARDIM ZARA"," 14092060"," RIBEIRÃO PRETO"," 3543402"," ESP"," -47.769992"," -21.181409",2907
"2908","Funciona","POINT (-47.827882 -21.164933)","Atendimento Individual","Casa Paulista","2014"," UNIVERSIDADE DE SAO PAULO-USP"," Entregue"," 1"," "," SPE"," 29191,51"," 128000"," Rua PARANAPANEMA"," 155"," SUMAREZINHO"," 14051290"," RIBEIRÃO PRETO"," 3543402"," ESP"," -47.827882"," -21.164933",2908
"2909","Funciona","POINT (-46.636067 -23.538532)","Atendimento Individual","Casa Paulista","2014"," UNIVERSIDADE DE SAO PAULO-USP"," Entregue"," 1"," "," SPE"," 3100"," 164630"," CASPER LIBERO"," 73"," REPUBLICA"," 1033001"," SÃO PAULO"," 3550308"," RMSP"," -46.636067"," -23.538532",2909
"2910","Funciona","POINT (-47.198679 -22.795022)","Atendimento Individual","Casa Paulista","2014"," UNIVERSIDADE ESTADUAL CAMPINAS - UNICAMP"," Entregue"," 1"," "," SPE"," 24905,83"," 103455,01"," RUA RUA A"," 564"," JARDIM VOLOBUEFF "," 13178216"," SUMARÉ"," 3552403"," RMC"," -47.198679"," -22.795022",2910
"2911","Funciona","POINT (-46.85345 -23.422244)","Atendimento Individual","Casa Paulista","2014"," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 11345,63"," 190000"," "," "," "," 6535201"," SANTANA DE PARNAÍBA"," 3547304"," RMSP"," -46.85345"," -23.422244",2911
"2912","Funciona","POINT (-51.384957 -22.129071)","Atendimento Individual","Casa Paulista","2014"," FUND.CTO.AT.SOCIO-EDUC.ADOL.FUND.CASA-SP"," Entregue"," 1"," "," SPE"," 25211,24"," 115000"," RUA JOSE DE MORAES N¿"," 20"," JARDIM BALNEARIO"," 19065547"," PRESIDENTE PRUDENTE"," 3541406"," ESP"," -51.384957"," -22.129071",2912
"2913","Funciona","POINT (-45.369834 -22.915356)","Atendimento Individual","Casa Paulista","2014"," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 18739,29"," 135000"," RUA RUA GERALDO BENTO DOS SANTOS"," 61"," LAERTE ASSUMPçãO "," 12440650"," PINDAMONHANGABA"," 3538006"," RMVPLN"," -45.369834"," -22.915356",2913
"2914","Funciona","POINT (-48.553619 -22.265068)","Atendimento Individual","Casa Paulista","2014"," PLANEJAMENTO E DESENVOLVIMENTO REGIONAL"," Entregue"," 1"," "," SPE"," 31946,96"," 115000"," R SALVIO P. DE A. PRADO"," 0"," D. INDUSTRIAL"," 17290860"," JAÚ"," 3525300"," ESP"," -48.553619"," -22.265068",2914
"2915","Funciona","POINT (-46.184003 -23.508783)","Atendimento Individual","Casa Paulista","2014"," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 3100"," 146432"," RUA ANTONIO RUIZ VEIGA SN BLOCO"," 8"," VILA MOGILAR"," 08773495"," MOGI DAS CRUZES"," 3530607"," RMSP"," -46.184003"," -23.508783",2915
"2916","Funciona","POINT (-47.103512 -22.984388)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 17964,96"," 112000"," PEREIRA ASTOLFI"," 56"," JD SAN DIEGO"," 13052572"," CAMPINAS"," 3509502"," RMC"," -47.103512"," -22.984388",2916
"2917","Funciona","POINT (-45.594155 -23.030533)","Atendimento Individual","Casa Paulista","2014"," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 18637,55"," 180000"," AV PROF¦ EDITH ORTIZ"," 595"," BARRANCO"," 12040804"," TAUBATÉ"," 3554102"," RMVPLN"," -45.594155"," -23.030533",2917
"2918","Funciona","POINT (-51.42799 -22.084445)","Atendimento Individual","Casa Paulista","2014"," SUPERINTENDENCIA DE CONTROLE DE ENDEMIAS"," Entregue"," 1"," "," SPE"," 28184,20"," 115000"," RUA JOSE DOS ANJOS N"," 247"," PARQUE IMPERIAL"," 19028220"," PRESIDENTE PRUDENTE"," 3541406"," ESP"," -51.42799"," -22.084445",2918
"2919","Funciona","POINT (-49.848899 -21.556402)","Atendimento Individual","Casa Paulista","2014"," ADMINISTRACAO PENITENCIARIA"," Entregue"," 1"," "," SPE"," 9559,81"," 90000"," AVENIDA BELMIRO CARDIM NR"," 354"," RESID. NOVA ESPERANCA"," 16370000"," PROMISSÃO"," 3541604"," ESP"," -49.848899"," -21.556402",2919
"2920","Funciona","POINT (-47.595218 -22.742418)","Atendimento Individual","Casa Paulista","2014"," ADMINISTRACAO PENITENCIARIA"," Entregue"," 1"," "," SPE"," 7359,51"," 144900"," TRAVESSA BAPTISTA FORMAGGIO"," 120"," DOIS CORREGOS"," 13420834"," PIRACICABA"," 3538709"," ESP"," -47.595218"," -22.742418",2920
"2921","Funciona","POINT (-46.785033 -24.181799)","Atendimento Individual","Casa Paulista","2014"," FUND.CTO.AT.SOCIO-EDUC.ADOL.FUND.CASA-SP"," Entregue"," 1"," "," SPE"," 25211,24"," 145000"," R JOSUE RODRIGUES VALENTE, NR."," 146"," JARDIM SABAúNA"," 11740000"," ITANHAÉM"," 3522109"," RMBS"," -46.785033"," -24.181799",2921
"2922","Funciona","POINT (-46.641582 -24.101389)","Atendimento Individual","Casa Paulista","2014"," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 3100"," 150000"," RUA DOS FUNCIONARIOS PUBLICOS ,"," 177"," VILA VERA CRUZ"," 11730000"," MONGAGUÁ"," 3531100"," RMBS"," -46.641582"," -24.101389",2922
"2923","Funciona","POINT (-51.172189 -22.149567)","Atendimento Individual","Casa Paulista","2014"," ADMINISTRACAO PENITENCIARIA"," Entregue"," 1"," "," SPE"," 34500"," 90000"," "," "," JD SCATOLON"," 19500000"," MARTINÓPOLIS"," 3529203"," ESP"," -51.172189"," -22.149567",2923
"2924","Funciona","POINT (-47.566125 -21.306465)","Atendimento Individual","Casa Paulista","2014"," ADMINISTRACAO PENITENCIARIA"," Entregue"," 1"," "," SPE"," 16434,11"," 82000"," "," "," JARDIM JULIANA"," 14230970"," SERRA AZUL"," 3551405"," ESP"," -47.566125"," -21.306465",2924
"2925","Funciona","POINT (-50.430334 -22.665107)","Atendimento Individual","Casa Paulista","2014"," ADMINISTRACAO PENITENCIARIA"," Entregue"," 1"," "," SPE"," 20299,45"," 115000"," "," "," VILA RIBEIRO"," 19812000"," ASSIS"," 3504008"," ESP"," -50.430334"," -22.665107",2925
"2926","Funciona","POINT (-46.298562 -23.546969)","Atendimento Individual","Casa Paulista","2014"," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 3100"," 150500"," "," "," VIL URUPES"," 8674000"," SUZANO"," 3552502"," RMSP"," -46.298562"," -23.546969",2926
"2927","Funciona","POINT (-48.028476 -23.563382)","Atendimento Individual","Casa Paulista","2014"," PLANEJAMENTO E DESENVOLVIMENTO REGIONAL"," Entregue"," 1"," "," SPE"," 29885,87"," 100000"," MIGUEL JANEZ"," 0"," VILA PRADO"," 18212480"," ITAPETININGA"," 3522307"," ESP"," -48.028476"," -23.563382",2927
"2928","Funciona","POINT (-45.947272 -23.266845)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 17670,43"," 150500"," DO LIMOEIRO"," 495"," PEDREGULHO"," 12305810"," JACAREÍ"," 3524402"," RMVPLN"," -45.947272"," -23.266845",2928
"2929","Funciona","POINT (-46.710678 -24.135275)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 25551,20"," 161000"," AV AMERICA"," 888"," BAL AMERCIA"," 11730000"," MONGAGUÁ"," 3531100"," RMBS"," -46.710678"," -24.135275",2929
"2930","Funciona","POINT (-48.168 -21.77946)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 11519,59"," 115000"," RUA ALDO PACCHIONI  N"," 6"," JD MANGIACAPRA"," 14807192"," ARARAQUARA"," 3503208"," ESP"," -48.168"," -21.77946",2930
"2931","Funciona","POINT (-49.079437 -22.29926)","Atendimento Individual","Casa Paulista","2014"," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 3100"," 145000"," AV BENEDITA CARDOSO MADUREIRA,"," 7"," 347DIM ESTRELA D'ALVA"," 17021600"," BAURU"," 3506003"," ESP"," -49.079437"," -22.29926",2931
"2932","Funciona","POINT (-47.810323 -21.1704)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 142400"," RUA  DR JOAO PALMA TRAVASSOS"," 465"," JD TRAVASSOS "," 14091180"," RIBEIRÃO PRETO"," 3543402"," ESP"," -47.810323"," -21.1704",2932
"2933","Funciona","POINT (-46.911928 -23.628654)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 144000"," HIMALAIA"," 230"," COLINAS DE COT"," 6717755"," COTIA"," 3513009"," RMSP"," -46.911928"," -23.628654",2933
"2934","Funciona","POINT (-46.769411 -24.158979)","Atendimento Individual","Casa Paulista","2014"," FUND.CTO.AT.SOCIO-EDUC.ADOL.FUND.CASA-SP"," Entregue"," 1"," "," SPE"," 34500"," 130000"," R JOS MANOEL LORENZO LEIRO NR"," 1706"," JARDIM MAGALHAES GLEBA ""C"""," 11740000"," ITANHAÉM"," 3522109"," RMBS"," -46.769411"," -24.158979",2934
"2935","Funciona","POINT (-47.426206 -20.5117)","Atendimento Individual","Casa Paulista","2014"," FUND.CTO.AT.SOCIO-EDUC.ADOL.FUND.CASA-SP"," Entregue"," 1"," "," SPE"," 33651,35"," 140000"," RUA RUA DINAMERICO BAPTISTA PEREIRA"," 1550"," RESIDENCIAL MEIRELES"," 14407260"," FRANCA"," 3516200"," ESP"," -47.426206"," -20.5117",2935
"2936","Funciona","POINT (-47.076932 -22.91244)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 3100"," 167000"," R FRANCISCO DE ASSIS PUPO"," 83"," VL INDUSTRIAL"," 13035000"," CAMPINAS"," 3509502"," RMC"," -47.076932"," -22.91244",2936
"2937","Funciona","POINT (-46.428237 -24.007938)","Atendimento Individual","Casa Paulista","2014"," MEIO AMBIENTE"," Entregue"," 1"," "," SPE"," 34290,66"," 190000"," COLOMBIA"," 750"," JD GUILHERMINA"," 11702002"," PRAIA GRANDE"," 3541000"," RMBS"," -46.428237"," -24.007938",2937
"2938","Funciona","POINT (-49.386177 -23.195243)","Atendimento Individual","Casa Paulista","2014"," ADMINISTRACAO PENITENCIARIA"," Entregue"," 1"," "," SPE"," 20035,69"," 90000"," "," "," MARIA G MOTTA"," 18800000"," PIRAJU"," 3538808"," ESP"," -49.386177"," -23.195243",2938
"2939","Funciona","POINT (-46.809311 -23.562418)","Atendimento Individual","Casa Paulista","2014"," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 3100"," 180000"," R JO¶O GUIMARAES ROSA N§"," 590"," VILA QUITAUNA"," 06160040"," OSASCO"," 3534401"," RMSP"," -46.809311"," -23.562418",2939
"2940","Funciona","POINT (-46.721888 -24.133975)","Atendimento Individual","Casa Paulista","2014"," SAUDE"," Entregue"," 1"," "," SPE"," 3100"," 135000"," AV FRANCISCO FERNANDES PIRES"," 1167"," PQ NOVO IMIGRANTES"," 11730000"," MONGAGUÁ"," 3531100"," RMBS"," -46.721888"," -24.133975",2940
"2941","Funciona","POINT (-51.267733 -21.563569)","Atendimento Individual","Casa Paulista","2014"," ADMINISTRACAO PENITENCIARIA"," Entregue"," 1"," "," SPE"," 20589,37"," 64207,06"," "," "," VILA PERES"," 17860000"," PACAEMBU"," 3534906"," ESP"," -51.267733"," -21.563569",2941
"2942","Funciona","POINT (-46.179188 -23.511804)","Atendimento Individual","Casa Paulista","2014"," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 22293,35"," 162004,50"," AV FRANCISCO RODRIGUES FILH"," 2022"," MOGILAR"," 08773380"," MOGI DAS CRUZES"," 3530607"," RMSP"," -46.179188"," -23.511804",2942
"2943","Funciona","POINT (-45.928411 -23.297793)","Atendimento Individual","Casa Paulista","2014"," CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS"," Entregue"," 1"," "," SPE"," 9918,19"," 160000"," R MIGUEL FARIA"," 116"," JD STA MARINA"," 12312515"," JACAREÍ"," 3524402"," RMVPLN"," -45.928411"," -23.297793",2943
"2944","Funciona","POINT (-49.974689 -22.219613)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 29228,14"," 107000"," AV. DR HERCULES GALLETTI NR"," 382"," CALIFORNIA JD ANEXO"," 17527350"," MARÍLIA"," 3529005"," ESP"," -49.974689"," -22.219613",2944
"2945","Funciona","POINT (-49.974313 -22.21886)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 115000"," AV DR HERCULES GALLETTI, LT"," 1"," JARDIM CALIFORNIA"," 17527350"," MARÍLIA"," 3529005"," ESP"," -49.974313"," -22.21886",2945
"2946","Funciona","POINT (-47.777117 -21.194294)","Atendimento Individual","Casa Paulista","2014"," HOSPITAL DAS CLINICAS FAC.MED. RIB.PRETO"," Entregue"," 1"," "," SPE"," 28297,23"," 145000"," LEAO XIII"," 3900"," LAGOINHA"," 14096190"," RIBEIRÃO PRETO"," 3543402"," ESP"," -47.777117"," -21.194294",2946
"2947","Funciona","POINT (-46.584239 -23.593233)","Atendimento Individual","Casa Paulista","2014"," PLANEJAMENTO E DESENVOLVIMENTO REGIONAL"," Entregue"," 1"," "," SPE"," 22777,33"," 148500"," DR. FRANCISCO MESQUITA"," 0"," VILA PRUDENTE"," 3153000"," SÃO PAULO"," 3550308"," RMSP"," -46.584239"," -23.593233",2947
"2948","Funciona","POINT (-47.41644 -23.477761)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 134345"," RUA OTTILIA WEY PEREIRA,"," 128"," BOA VISTA - VIVA VERDE"," 18085842"," SOROCABA"," 3552205"," RMS"," -47.41644"," -23.477761",2948
"2949","Funciona","POINT (-50.466293 -21.193033)","Atendimento Individual","Casa Paulista","2014"," CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS"," Entregue"," 1"," "," SPE"," 6319,54"," 115000"," RUA PORANGABA"," 2433"," JD. PRESIDENTE"," 16072535"," ARAÇATUBA"," 3502804"," ESP"," -50.466293"," -21.193033",2949
"2950","Funciona","POINT (-47.440667 -23.499916)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 27516"," 145000"," PEDRO JOSE SENGER"," 0"," VILA HARO"," 18015000"," SOROCABA"," 3552205"," RMS"," -47.440667"," -23.499916",2950
"2951","Funciona","POINT (-48.17908 -21.785433)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 52460"," 113000"," SANTA ADELIA"," 900"," CHS JD AMERICA"," 14811283"," ARARAQUARA"," 3503208"," ESP"," -48.17908"," -21.785433",2951
"2952","Funciona","POINT (-47.429886 -23.49543)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 11432,08"," 118000"," BELMIRA L DE ALMEIDA"," 569"," JD PIRATININGA"," 18016081"," SOROCABA"," 3552205"," RMS"," -47.429886"," -23.49543",2952
"2953","Funciona","POINT (-47.499784 -23.535054)","Atendimento Individual","Casa Paulista","2014"," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 3100"," 145000"," RUA TERENCIO COSTA DIAS,"," 1020"," JDMONTERREY"," 18052200"," SOROCABA"," 3552205"," RMS"," -47.499784"," -23.535054",2953
"2954","Funciona","POINT (-48.898009 -23.112678)","Atendimento Individual","Casa Paulista","2014"," ADMINISTRACAO PENITENCIARIA"," Entregue"," 1"," "," SPE"," 10939,11"," 115000"," R FANNY NADER ABAD N"," 86"," JD TROPICAL"," 18702605"," AVARÉ"," 3504503"," ESP"," -48.898009"," -23.112678",2954
"2955","Funciona","POINT (-46.854198 -23.402507)","Atendimento Individual","Casa Paulista","2014"," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 3100"," 168618,05"," R DAS PRIMULAS, S NR, BL B, APTO"," 46"," III BAIRRO POLVILHO"," 07750000"," CAJAMAR"," 3509205"," RMSP"," -46.854198"," -23.402507",2955
"2956","Funciona","POINT (-47.44875 -23.520036)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 33279,58"," 125000"," R COLORADO"," 55"," VILA FRANCO"," 18025610"," SOROCABA"," 3552205"," RMS"," -47.44875"," -23.520036",2956
"2957","Funciona","POINT (-46.298182 -23.546729)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 12155,54"," 159800"," GATO CINZENTO"," 25"," VILA URUPES"," 8615070"," SUZANO"," 3552502"," RMSP"," -46.298182"," -23.546729",2957
